Date,Time,Bx (nT),By (nT),Bz (nT),Total (nT)
2026-05-24,00:00:01,1515.625,17513.28125,41469.53125,45041.47157206293
2026-05-24,00:00:03,1516.40625,17512.5,41478.90625,45049.82583608208
2026-05-24,00:00:05,1516.40625,17515.625,41477.34375,45049.602124894824
2026-05-24,00:00:07,1517.96875,17510.9375,41467.96875,45039.20063129295
2026-05-24,00:00:09,1517.96875,17514.0625,41476.5625,45048.327951171384
2026-05-24,00:00:11,1514.0625,17511.71875,41478.90625,45049.443309871174
2026-05-24,00:00:13,1514.0625,17511.71875,41468.75,45040.09220012219
2026-05-24,00:00:15,1515.625,17514.0625,41476.5625,45048.249036016234
2026-05-24,00:00:17,1517.1875,17510.9375,41472.65625,45043.49016750064
2026-05-24,00:00:19,1515.625,17514.0625,41471.09375,45043.213930800055
2026-05-24,00:00:21,1514.84375,17514.84375,41481.25,45052.84236023659
2026-05-24,00:00:23,1516.40625,17511.71875,41474.21875,45045.206209062824
2026-05-24,00:00:25,1514.84375,17515.625,41475.78125,45048.11095956623
2026-05-24,00:00:28,1514.84375,17513.28125,41480.46875,45051.515617659774
2026-05-24,00:00:29,1515.625,17514.0625,41478.125,45049.687656077665
2026-05-24,00:00:31,1514.0625,17510.15625,41472.65625,45043.081306500164
2026-05-24,00:00:34,1516.40625,17513.28125,41479.6875,45050.84886163963
2026-05-24,00:00:35,1516.40625,17514.0625,41477.34375,45048.99463611379
2026-05-24,00:00:37,1516.40625,17512.5,41468.75,45040.47480575154
2026-05-24,00:00:40,1515.625,17512.5,41475.78125,45046.92226654865
2026-05-24,00:00:42,1515.625,17514.0625,41474.21875,45046.09112139901
2026-05-24,00:00:43,1515.625,17512.5,41470.3125,45041.887107871946
2026-05-24,00:00:46,1515.625,17510.9375,41478.125,45048.47283521558
2026-05-24,00:00:47,1515.625,17515.625,41477.34375,45049.57583415091
2026-05-24,00:00:49,1515.625,17513.28125,41469.53125,45041.47157206293
2026-05-24,00:00:52,1514.0625,17512.5,41474.21875,45045.43109380526
