Date,Time,Bx (nT),By (nT),Bz (nT),Total (nT)
2026-06-01,00:00:00,4774.21875,20228.125,40241.40625,45291.73194597459
2026-06-01,00:00:02,4774.21875,20228.90625,40240.625,45291.38674333968
2026-06-01,00:00:04,4775.0,20226.5625,40232.8125,45283.48106348012
2026-06-01,00:00:06,4774.21875,20227.34375,40238.28125,45288.60649001708
2026-06-01,00:00:08,4775.0,20225.78125,40239.0625,45288.68515481276
2026-06-01,00:00:10,4773.4375,20226.5625,40228.90625,45279.84578379327
2026-06-01,00:00:12,4774.21875,20228.90625,40235.9375,45287.222030591
2026-06-01,00:00:14,4774.21875,20228.125,40234.375,45285.484841493104
2026-06-01,00:00:16,4774.21875,20228.125,40232.8125,45284.0966272778
2026-06-01,00:00:18,4773.4375,20225.78125,40235.15625,45285.04975376721
2026-06-01,00:00:20,4775.0,20225.78125,40236.71875,45286.602742306175
2026-06-01,00:00:22,4775.0,20228.125,40232.03125,45283.48489810166
2026-06-01,00:00:24,4774.21875,20228.125,40241.40625,45291.73194597459
2026-06-01,00:00:26,4775.78125,20226.5625,40241.40625,45291.19885906971
2026-06-01,00:00:28,4774.21875,20227.34375,40234.375,45285.13587805761
2026-06-01,00:00:30,4774.21875,20226.5625,40242.1875,45291.72827376334
2026-06-01,00:00:32,4775.0,20225.78125,40237.5,45287.29687697039
2026-06-01,00:00:34,4775.0,20227.34375,40235.9375,45286.60648232069
2026-06-01,00:00:36,4775.0,20227.34375,40239.0625,45289.38298386908
2026-06-01,00:00:38,4774.21875,20225.0,40242.96875,45291.72466893183
2026-06-01,00:00:40,4775.0,20226.5625,40233.59375,45284.17517860346
2026-06-01,00:00:42,4775.78125,20226.5625,40237.5,45287.72817623178
2026-06-01,00:00:44,4774.21875,20228.125,40236.71875,45287.56718410781
2026-06-01,00:00:46,4775.78125,20227.34375,40233.59375,45284.60652107463
2026-06-01,00:00:48,4775.78125,20228.125,40239.84375,45290.50841608969
2026-06-01,00:00:50,4775.78125,20228.125,40239.84375,45290.50841608969
2026-06-01,00:00:52,4775.0,20228.125,40232.8125,45284.178999687974
2026-06-01,00:00:54,4775.78125,20227.34375,40240.625,45290.85362541913
2026-06-01,00:00:56,4776.5625,20228.90625,40239.84375,45290.939738673005
2026-06-01,00:00:58,4774.21875,20229.6875,40229.6875,45282.01825634723
2026-06-01,00:01:00,4774.21875,20229.6875,40234.375,45286.18280072999
2026-06-01,00:01:02,4774.21875,20228.125,40235.15625,45286.178952859234
2026-06-01,00:01:04,4775.78125,20229.6875,40236.71875,45288.4298542366
2026-06-01,00:01:06,4775.78125,20227.34375,40235.9375,45286.68886364317
2026-06-01,00:01:08,4776.5625,20228.125,40236.71875,45287.81432238293
2026-06-01,00:01:10,4775.0,20225.78125,40228.125,45278.9674483471
2026-06-01,00:01:12,4774.21875,20227.34375,40233.59375,45284.441764181596
2026-06-01,00:01:14,4774.21875,20225.78125,40237.5,45287.214510231286
2026-06-01,00:01:16,4774.21875,20226.5625,40231.25,45282.01046554534
2026-06-01,00:01:18,4775.0,20228.125,40239.0625,45289.73191458006
2026-06-01,00:01:20,4774.21875,20227.34375,40239.0625,45289.30062092395
2026-06-01,00:01:22,4774.21875,20229.6875,40229.6875,45282.01825634723
2026-06-01,00:01:24,4774.21875,20225.78125,40235.9375,45285.82624121602
2026-06-01,00:01:26,4775.0,20227.34375,40236.71875,45287.300603450254
2026-06-01,00:01:28,4775.0,20223.4375,40232.8125,45282.08532053888
2026-06-01,00:01:30,4771.09375,20224.21875,40235.9375,45284.79906241218
2026-06-01,00:01:32,4771.875,20224.21875,40235.9375,45284.88137963246
2026-06-01,00:01:34,4771.875,20225.78125,40227.34375,45277.94389511455
2026-06-01,00:01:36,4771.875,20226.5625,40229.6875,45280.37519643237
2026-06-01,00:01:38,4772.65625,20224.21875,40234.375,45283.57542607629
2026-06-01,00:01:40,4768.75,20225.78125,40232.03125,45281.77936252426
2026-06-01,00:01:42,4768.75,20225.78125,40237.5,45286.63831623354
2026-06-01,00:01:44,4771.09375,20225.78125,40237.5,45286.88517655129
2026-06-01,00:01:46,4771.875,20227.34375,40230.46875,45281.4182865446
2026-06-01,00:01:48,4771.875,20228.125,40230.46875,45281.76727862967
2026-06-01,00:01:50,4773.4375,20225.0,40231.25,45281.23018568407
2026-06-01,00:01:52,4772.65625,20227.34375,40226.5625,45278.0301407618
2026-06-01,00:01:54,4771.875,20225.0,40230.46875,45280.37137502686
2026-06-01,00:01:56,4770.3125,20223.4375,40231.25,45280.20298349558
2026-06-01,00:01:58,4769.53125,20228.125,40225.78125,45277.35578115404
2026-06-01,00:02:00,4771.875,20227.34375,40233.59375,45284.19472880497
2026-06-01,00:02:02,4772.65625,20225.0,40230.46875,45280.45371377578
2026-06-01,00:02:04,4773.4375,20227.34375,40226.5625,45278.112497248345
2026-06-01,00:02:06,4772.65625,20228.90625,40232.8125,45284.28090863439
2026-06-01,00:02:08,4773.4375,20227.34375,40235.15625,45285.74763884311
2026-06-01,00:02:10,4772.65625,20227.34375,40227.34375,45278.724231607855
2026-06-01,00:02:12,4773.4375,20228.90625,40237.5,45288.5279059465
2026-06-01,00:02:14,4773.4375,20228.125,40234.375,45285.402484936094
2026-06-01,00:02:16,4773.4375,20227.34375,40232.8125,45283.66529342812
2026-06-01,00:02:18,4774.21875,20225.0,40235.15625,45284.7831852463
2026-06-01,00:02:20,4775.0,20228.125,40237.5,45288.34366882526
2026-06-01,00:02:22,4774.21875,20229.6875,40234.375,45286.18280072999
2026-06-01,00:02:25,4774.21875,20232.03125,40234.375,45287.229820496344
2026-06-01,00:02:27,4773.4375,20231.25,40233.59375,45286.1043607081
2026-06-01,00:02:29,4774.21875,20230.46875,40232.8125,45285.14361440995
2026-06-01,00:02:31,4775.0,20228.90625,40242.96875,45293.55149339435
2026-06-01,00:02:33,4775.0,20228.125,40238.28125,45289.037790283495
2026-06-01,00:02:35,4774.21875,20225.78125,40234.375,45284.43798355378
2026-06-01,00:02:37,4774.21875,20224.21875,40242.1875,45290.68164099387
2026-06-01,00:02:39,4774.21875,20222.65625,40239.0625,45287.20725941733
2026-06-01,00:02:41,4773.4375,20224.21875,40233.59375,45282.963635944776
2026-06-01,00:02:43,4772.65625,20221.09375,40239.84375,45287.03904155544
2026-06-01,00:02:45,4774.21875,20223.4375,40239.0625,45287.55612602831
2026-06-01,00:02:47,4773.4375,20225.0,40233.59375,45283.31256220602
2026-06-01,00:02:49,4773.4375,20225.0,40239.0625,45288.17154009767
2026-06-01,00:02:51,4774.21875,20224.21875,40241.40625,45289.987477346935
2026-06-01,00:02:53,4773.4375,20227.34375,40235.9375,45286.44175965889
2026-06-01,00:02:55,4772.65625,20225.78125,40238.28125,45287.74395802486
2026-06-01,00:02:57,4774.21875,20225.78125,40238.28125,45287.90864899598
2026-06-01,00:02:59,4772.65625,20223.4375,40234.375,45283.22651531906
2026-06-01,00:03:01,4772.65625,20223.4375,40239.0625,45287.391433775214
2026-06-01,00:03:03,4772.65625,20220.3125,40237.5,45284.607666715194
2026-06-01,00:03:05,4774.21875,20225.0,40236.71875,45286.17145928162
2026-06-01,00:03:07,4773.4375,20221.875,40235.9375,45283.99938814965
2026-06-01,00:03:09,4771.875,20224.21875,40235.9375,45284.88137963246
2026-06-01,00:03:11,4772.65625,20225.0,40235.9375,45285.31262103167
2026-06-01,00:03:13,4774.21875,20225.78125,40239.0625,45288.60279059853
2026-06-01,00:03:15,4774.21875,20228.90625,40235.15625,45286.527921734676
2026-06-01,00:03:17,4772.65625,20229.6875,40232.03125,45283.93581093959
2026-06-01,00:03:19,4771.875,20230.46875,40235.9375,45287.67297360572
2026-06-01,00:03:21,4771.875,20228.90625,40236.71875,45287.669125861576
2026-06-01,00:03:23,4771.875,20227.34375,40232.8125,45283.500613981305
2026-06-01,00:03:25,4773.4375,20228.125,40239.0625,45289.56720328576
2026-06-01,00:03:27,4772.65625,20227.34375,40237.5,45287.74767099075
2026-06-01,00:03:29,4773.4375,20226.5625,40234.375,45284.70456758482
2026-06-01,00:03:31,4773.4375,20227.34375,40238.28125,45288.524139136745
