Date,Time,Bx (nT),By (nT),Bz (nT),Total (nT)
2026-06-08,00:00:02,3934.3750000000005,17649.21875,40606.25,44450.44170971169
2026-06-08,00:00:04,3934.3750000000005,17650.0,40600.78125,44445.75620631262
2026-06-08,00:00:06,3935.9375,17667.96875,40605.46875,44457.31454060298
2026-06-08,00:00:08,3935.9375,17671.09375,40604.6875,44457.84301220485
2026-06-08,00:00:10,3935.9375,17671.09375,40602.34375,44455.70240495992
2026-06-08,00:00:12,3935.9375,17653.125,40609.375,44454.9858189175
2026-06-08,00:00:14,3935.9375,17646.09375,40608.59375,44451.480458925485
2026-06-08,00:00:16,3935.15625,17628.125,40604.6875,44440.71210838318
2026-06-08,00:00:18,3936.7187499999995,17641.40625,40607.03125,44448.26156254727
2026-06-08,00:00:20,3936.7187499999995,17650.0,40607.8125,44452.38678127146
2026-06-08,00:00:22,3935.9375,17648.4375,40599.21875,44443.84674289191
2026-06-08,00:00:24,3935.9375,17649.21875,40603.90625,44448.43899675271
2026-06-08,00:00:27,3935.9375,17668.75,40607.03125,44459.05214357232
2026-06-08,00:00:29,3936.7187499999995,17664.84375,40596.09375,44447.57909028685
2026-06-08,00:00:31,3936.7187499999995,17664.84375,40609.375,44459.70981820665
2026-06-08,00:00:33,3935.9375,17662.5,40607.8125,44457.28226386609
2026-06-08,00:00:35,3935.9375,17667.1875,40597.65625,44449.868516759714
2026-06-08,00:00:37,3936.7187499999995,17662.5,40605.46875,44455.21064142907
2026-06-08,00:00:39,3936.7187499999995,17668.75,40607.03125,44459.12131405184
2026-06-08,00:00:41,3935.9375,17666.40625,40599.21875,44450.98510611769
2026-06-08,00:00:43,3936.7187499999995,17669.53125,40602.34375,44455.15051267392
2026-06-08,00:00:45,3936.7187499999995,17668.75,40607.03125,44459.12131405184
2026-06-08,00:00:47,3936.7187499999995,17662.5,40603.90625,44453.78345569014
2026-06-08,00:00:49,3937.5,17671.09375,40601.5625,44455.12724099094
2026-06-08,00:00:52,3937.5,17664.84375,40603.125,44454.070350503775
2026-06-08,00:00:54,3936.7187499999995,17667.96875,40603.125,44455.24304323623
2026-06-08,00:00:56,3934.3750000000005,17664.0625,40603.125,44453.48322021747
2026-06-08,00:00:58,3935.15625,17640.625,40606.25,44447.09938978065
2026-06-08,00:01:00,3935.15625,17668.75,40599.21875,44451.84747999531
2026-06-08,00:01:02,3937.5,17638.28125,40608.59375,44448.518063672724
2026-06-08,00:01:04,3935.9375,17639.84375,40604.6875,44445.43101940824
2026-06-08,00:01:06,3935.15625,17642.96875,40600.0,44442.31993298044
2026-06-08,00:01:08,3935.9375,17664.0625,40603.125,44453.62153720929
2026-06-08,00:01:10,3936.7187499999995,17639.0625,40608.59375,44448.75888872542
2026-06-08,00:01:12,3935.9375,17675.78125,40598.4375,44453.998405578364
2026-06-08,00:01:14,3935.9375,17629.6875,40606.25,44442.828717511475
2026-06-08,00:01:16,3937.5,17634.375,40607.03125,44445.54055053332
2026-06-08,00:01:19,3935.9375,17635.9375,40603.125,44442.45329944599
2026-06-08,00:01:21,3936.7187499999995,17671.09375,40604.6875,44457.912184565605
2026-06-08,00:01:23,3937.5,17669.53125,40603.90625,44456.6467876685
2026-06-08,00:01:25,3936.7187499999995,17611.71875,40597.65625,44427.92010480422
2026-06-08,00:01:27,3936.7187499999995,17647.65625,40604.6875,44448.60146964606
2026-06-08,00:01:29,3936.7187499999995,17647.65625,40604.6875,44448.60146964606
2026-06-08,00:01:31,3935.9375,17642.96875,40597.65625,44440.24801135281
