Date,Time,Bx (nT),By (nT),Bz (nT),Total (nT)
2026-06-11,00:00:00,3874.2187500000005,18132.03125,40585.9375,44620.60567638828
2026-06-11,00:00:02,3874.2187500000005,18128.90625,40586.71875,44620.04652211539
2026-06-11,00:00:04,3875.7812500000005,18130.46875,40589.84375,44623.65956577287
2026-06-11,00:00:06,3875.7812500000005,18131.25,40584.375,44619.0026894481
2026-06-11,00:00:09,3875.7812500000005,18128.90625,40588.28125,44621.60347800426
2026-06-11,00:00:11,3874.2187500000005,18132.03125,40586.71875,44621.31628566587
2026-06-11,00:00:13,3874.2187500000005,18132.8125,40585.15625,44620.21254902224
2026-06-11,00:00:15,3873.4375,18132.8125,40587.5,44622.276538479775
2026-06-11,00:00:17,3873.4375,18134.375,40583.59375,44619.358538330314
2026-06-11,00:00:20,3873.4375,18132.03125,40585.15625,44619.827242542044
2026-06-11,00:00:22,3874.2187500000005,18129.6875,40586.71875,44620.3639458724
2026-06-11,00:00:24,3874.2187500000005,18128.90625,40585.15625,44618.62526547691
2026-06-11,00:00:26,3875.0,18129.6875,40585.9375,44619.721162301794
2026-06-11,00:00:28,3873.4375,18131.25,40583.59375,44618.08855491173
2026-06-11,00:00:30,3875.0,18130.46875,40585.15625,44619.32798610531
2026-06-11,00:00:33,3874.2187500000005,18131.25,40580.46875,44615.313979115715
2026-06-11,00:00:35,3873.4375,18130.46875,40581.25,44615.639261627
2026-06-11,00:00:37,3875.0,18128.90625,40585.9375,44619.40373397201
2026-06-11,00:00:39,3874.2187500000005,18131.25,40582.8125,44617.44577959958
2026-06-11,00:00:41,3874.2187500000005,18128.90625,40590.625,44623.59970503014
2026-06-11,00:00:43,3875.0,18129.6875,40591.40625,44624.69557543441
2026-06-11,00:00:46,3874.2187500000005,18130.46875,40585.9375,44619.97076166102
2026-06-11,00:00:48,3874.2187500000005,18128.125,40589.0625,44621.86102761048
2026-06-11,00:00:50,3874.2187500000005,18129.6875,40587.5,44621.07457267819
2026-06-11,00:00:52,3875.0,18130.46875,40582.03125,44616.48554593586
2026-06-11,00:00:54,3875.0,18128.90625,40590.625,44623.66753990436
2026-06-11,00:00:56,3875.7812500000005,18127.34375,40592.1875,44624.52193316665
2026-06-11,00:00:59,3875.0,18128.125,40591.40625,44624.06080096436
2026-06-11,00:01:01,3875.0,18131.25,40593.75,44627.462292012526
2026-06-11,00:01:03,3875.0,18129.6875,40596.09375,44628.95945018711
2026-06-11,00:01:05,3875.0,18131.25,40586.71875,44621.066666476065
2026-06-11,00:01:07,3875.7812500000005,18127.34375,40592.1875,44624.52193316665
2026-06-11,00:01:09,3875.0,18127.34375,40588.28125,44620.90083424768
2026-06-11,00:01:12,3875.7812500000005,18128.125,40584.375,44617.73291477394
2026-06-11,00:01:14,3875.0,18130.46875,40586.71875,44620.74922036079
2026-06-11,00:01:16,3874.2187500000005,18130.46875,40587.5,44621.392002800385
2026-06-11,00:01:18,3874.2187500000005,18129.6875,40578.90625,44613.257807705515
2026-06-11,00:01:20,3874.2187500000005,18129.6875,40581.25,44615.38962435505
2026-06-11,00:01:22,3876.5625,18128.90625,40583.59375,44617.4075928077
2026-06-11,00:01:25,3875.0,18130.46875,40578.90625,44613.643143561094
2026-06-11,00:01:27,3875.7812500000005,18129.6875,40582.03125,44616.23594075911
2026-06-11,00:01:29,3873.4375,18128.90625,40583.59375,44617.136187262564
2026-06-11,00:01:31,3875.0,18130.46875,40576.5625,44611.51136658713
2026-06-11,00:01:33,3875.0,18127.34375,40585.15625,44618.05827540658
2026-06-11,00:01:35,3874.2187500000005,18130.46875,40585.15625,44619.26014463364
2026-06-11,00:01:38,3875.0,18128.90625,40584.375,44617.98248421722
2026-06-11,00:01:40,3875.0,18130.46875,40587.5,44621.459841030824
2026-06-11,00:01:42,3875.0,18128.90625,40587.5,44620.82499317207
2026-06-11,00:01:44,3875.0,18128.90625,40579.6875,44613.71879163342
2026-06-11,00:01:46,3875.0,18128.90625,40582.03125,44615.85062729686
2026-06-11,00:01:48,3875.0,18130.46875,40588.28125,44622.170464062234
2026-06-11,00:01:51,3874.2187500000005,18129.6875,40585.9375,44619.653321427926
2026-06-11,00:01:53,3875.0,18129.6875,40587.5,44621.14241139122
2026-06-11,00:01:55,3874.2187500000005,18129.6875,40586.71875,44620.3639458724
2026-06-11,00:01:57,3872.65625,18128.125,40581.25,44614.61906156758
2026-06-11,00:01:59,3874.2187500000005,18128.90625,40587.5,44620.757153976454
2026-06-11,00:02:01,3874.2187500000005,18129.6875,40585.15625,44618.94269934488
2026-06-11,00:02:04,3874.2187500000005,18128.125,40582.8125,44616.175960615816
2026-06-11,00:02:06,3874.2187500000005,18128.90625,40587.5,44620.757153976454
2026-06-11,00:02:08,3875.0,18130.46875,40585.15625,44619.32798610531
2026-06-11,00:02:10,3875.0,18131.25,40582.03125,44616.80302238694
2026-06-11,00:02:12,3875.0,18128.90625,40588.28125,44621.53562631379
2026-06-11,00:02:15,3875.0,18128.125,40586.71875,44619.79695053785
2026-06-11,00:02:17,3875.0,18128.90625,40587.5,44620.82499317207
2026-06-11,00:02:19,3875.0,18130.46875,40587.5,44621.459841030824
2026-06-11,00:02:21,3875.0,18128.90625,40585.9375,44619.40373397201
2026-06-11,00:02:23,3873.4375,18128.90625,40582.03125,44615.714947355395
2026-06-11,00:02:25,3875.0,18132.03125,40583.59375,44618.54170539436
2026-06-11,00:02:28,3877.34375,18132.03125,40587.5,44622.29832781634
2026-06-11,00:02:30,3876.5625,18130.46875,40585.15625,44619.46370977633
2026-06-11,00:02:32,3875.7812500000005,18128.125,40588.28125,44621.28607674344
2026-06-11,00:02:34,3875.7812500000005,18128.125,40585.9375,44619.154172478244
2026-06-11,00:02:36,3875.0,18128.90625,40583.59375,44617.27186288207
2026-06-11,00:02:38,3874.2187500000005,18129.6875,40587.5,44621.07457267819
2026-06-11,00:02:41,3875.0,18128.90625,40585.9375,44619.40373397201
2026-06-11,00:02:43,3874.2187500000005,18129.6875,40578.90625,44613.257807705515
2026-06-11,00:02:45,3873.4375,18129.6875,40585.15625,44618.87487096662
2026-06-11,00:02:47,3875.0,18128.90625,40582.03125,44615.85062729686
2026-06-11,00:02:49,3875.0,18130.46875,40577.34375,44612.22195654898
2026-06-11,00:02:51,3875.0,18128.90625,40587.5,44620.82499317207
2026-06-11,00:02:54,3875.7812500000005,18130.46875,40588.28125,44622.23831478739
2026-06-11,00:02:56,3875.0,18131.25,40585.9375,44620.356053223135
2026-06-11,00:02:58,3875.7812500000005,18127.34375,40589.0625,44621.679331435094
2026-06-11,00:03:00,3875.0,18127.34375,40587.5,44620.190190996094
2026-06-11,00:03:02,3874.2187500000005,18130.46875,40577.34375,44612.154104271205
2026-06-11,00:03:04,3873.4375,18130.46875,40585.15625,44619.19231673795
2026-06-11,00:03:07,3873.4375,18131.25,40587.5,44621.64162017021
2026-06-11,00:03:09,3873.4375,18126.5625,40582.8125,44615.473286102984
2026-06-11,00:03:11,3874.2187500000005,18122.65625,40587.5,44618.21821552846
2026-06-11,00:03:13,3874.2187500000005,18125.78125,40585.9375,44618.066291577554
2026-06-11,00:03:15,3874.2187500000005,18130.46875,40576.5625,44611.44351322858
2026-06-11,00:03:17,3873.4375,18130.46875,40584.375,44618.481700992
2026-06-11,00:03:20,3875.0,18128.125,40584.375,44617.66505719736
2026-06-11,00:03:22,3875.0,18126.5625,40579.6875,44612.76645383093
2026-06-11,00:03:24,3875.7812500000005,18130.46875,40583.59375,44617.97461850568
2026-06-11,00:03:26,3873.4375,18128.125,40586.71875,44619.661282596404
2026-06-11,00:03:28,3873.4375,18125.78125,40580.46875,44613.02397236691
2026-06-11,00:03:30,3875.7812500000005,18125.78125,40584.375,44616.78070369184
2026-06-11,00:03:33,3875.7812500000005,18125.78125,40584.375,44616.78070369184
2026-06-11,00:03:35,3875.0,18132.03125,40580.46875,44615.699324573
2026-06-11,00:03:37,3875.0,18126.5625,40584.375,44617.03023742203
2026-06-11,00:03:39,3874.2187500000005,18128.125,40586.71875,44619.72910977921
2026-06-11,00:03:41,3875.0,18129.6875,40581.25,44615.45747171216
2026-06-11,00:03:43,3875.0,18129.6875,40582.8125,44616.87869246136
2026-06-11,00:03:46,3874.2187500000005,18131.25,40583.59375,44618.156384485344
2026-06-11,00:03:48,3874.2187500000005,18132.03125,40583.59375,44618.473862727165
2026-06-11,00:03:50,3875.0,18129.6875,40587.5,44621.14241139122
2026-06-11,00:03:52,3875.0,18127.34375,40589.0625,44621.61147985996
2026-06-11,00:03:54,3874.2187500000005,18128.90625,40575.78125,44610.097924035006
2026-06-11,00:03:57,3874.2187500000005,18128.90625,40581.25,44615.07216520714
2026-06-11,00:03:59,3875.0,18132.8125,40584.375,44619.56979062865
2026-06-11,00:04:01,3872.65625,18130.46875,40577.34375,44612.01844045004
2026-06-11,00:04:03,3874.2187500000005,18128.90625,40584.375,44617.91464069971
2026-06-11,00:04:05,3873.4375,18125.78125,40587.5,44619.41976582907
2026-06-11,00:04:07,3873.4375,18125.78125,40582.8125,44615.15588227182
2026-06-11,00:04:10,3874.2187500000005,18125.0,40584.375,44616.32761740343
2026-06-11,00:04:12,3874.2187500000005,18128.90625,40582.8125,44616.493398229955
2026-06-11,00:04:14,3872.65625,18128.90625,40580.46875,44614.2258951299
2026-06-11,00:04:16,3871.8750000000005,18131.25,40580.46875,44615.11051816247
2026-06-11,00:04:18,3874.2187500000005,18128.125,40586.71875,44619.72910977921
2026-06-11,00:04:20,3875.0,18128.125,40584.375,44617.66505719736
2026-06-11,00:04:23,3875.0,18130.46875,40588.28125,44622.170464062234
2026-06-11,00:04:25,3875.0,18130.46875,40587.5,44621.459841030824
2026-06-11,00:04:27,3875.0,18128.90625,40580.46875,44614.42940115917
2026-06-11,00:04:29,3875.0,18132.8125,40583.59375,44618.85919457371
2026-06-11,00:04:31,3875.0,18132.03125,40587.5,44622.09473457041
2026-06-11,00:04:33,3874.2187500000005,18127.34375,40584.375,44617.279797116054
2026-06-11,00:04:36,3875.7812500000005,18125.0,40587.5,44619.30592857594
2026-06-11,00:04:38,3874.2187500000005,18128.125,40589.0625,44621.86102761048
2026-06-11,00:04:40,3875.0,18128.90625,40581.25,44615.14001304702
2026-06-11,00:04:42,3875.7812500000005,18129.6875,40587.5,44621.210263679626
2026-06-11,00:04:44,3874.2187500000005,18130.46875,40589.0625,44622.81325338514
2026-06-11,00:04:46,3875.0,18131.25,40580.46875,44615.381826587865
2026-06-11,00:04:49,3874.2187500000005,18131.25,40582.8125,44617.44577959958
2026-06-11,00:04:51,3875.0,18129.6875,40583.59375,44617.58930637888
2026-06-11,00:04:53,3874.2187500000005,18128.125,40583.59375,44616.88658572576
2026-06-11,00:04:55,3875.0,18128.125,40586.71875,44619.79695053785
2026-06-11,00:04:57,3875.0,18128.90625,40589.0625,44622.24626181649
