Date,Time,Bx (nT),By (nT),Bz (nT),Total (nT)
2026-06-10,00:00:00,3900.7812500000005,18132.8125,40631.25,44664.454100358234
2026-06-10,00:00:03,3900.7812500000005,18130.46875,40634.375,44666.345531011415
2026-06-10,00:00:05,3900.7812500000005,18130.46875,40633.59375,44665.63480456891
2026-06-10,00:00:07,3899.2187500000005,18129.6875,40636.71875,44668.0242060762
2026-06-10,00:00:09,3899.2187500000005,18132.03125,40635.15625,44667.55408093488
2026-06-10,00:00:11,3900.0,18130.46875,40634.375,44666.27731001713
2026-06-10,00:00:13,3900.0,18131.25,40635.15625,44667.30515740136
2026-06-10,00:00:15,3900.0,18131.25,40636.71875,44668.72661414361
2026-06-10,00:00:18,3899.2187500000005,18132.03125,40631.25,44664.00050011002
2026-06-10,00:00:20,3900.7812500000005,18130.46875,40639.84375,44671.32068206057
2026-06-10,00:00:22,3900.7812500000005,18130.46875,40641.40625,44672.742174984254
2026-06-10,00:00:24,3900.0,18132.03125,40635.15625,44667.62228631484
2026-06-10,00:00:26,3900.0,18131.25,40636.71875,44668.72661414361
2026-06-10,00:00:28,3898.4375,18132.8125,40637.5,44669.93519529173
2026-06-10,00:00:30,3900.0,18131.25,40632.8125,44665.172989955565
2026-06-10,00:00:33,3900.0,18130.46875,40639.84375,44671.252468664235
2026-06-10,00:00:35,3900.7812500000005,18131.25,40639.0625,44670.92703091976
2026-06-10,00:00:37,3900.0,18132.03125,40632.03125,44664.77942128398
2026-06-10,00:00:39,3899.2187500000005,18133.59375,40639.84375,44672.45268814781
2026-06-10,00:00:41,3900.0,18130.46875,40639.84375,44671.252468664235
2026-06-10,00:00:43,3898.4375,18130.46875,40632.03125,44664.008726681815
2026-06-10,00:00:45,3899.2187500000005,18129.6875,40639.84375,44670.86719252741
2026-06-10,00:00:47,3900.0,18129.6875,40642.1875,44673.06765415615
2026-06-10,00:00:50,3900.0,18128.125,40635.15625,44666.03675587906
2026-06-10,00:00:52,3900.0,18130.46875,40639.84375,44671.252468664235
2026-06-10,00:00:54,3899.2187500000005,18129.6875,40638.28125,44669.44569459206
2026-06-10,00:00:56,3898.4375,18132.03125,40634.375,44666.77516715313
2026-06-10,00:00:58,3900.0,18131.25,40640.625,44672.28029721703
2026-06-10,00:01:00,3900.0,18132.03125,40640.625,44672.5973908122
2026-06-10,00:01:02,3900.7812500000005,18129.6875,40633.59375,44665.31768887407
2026-06-10,00:01:05,3899.2187500000005,18129.6875,40637.5,44668.73494915664
2026-06-10,00:01:07,3899.2187500000005,18130.46875,40639.84375,44671.184268826946
2026-06-10,00:01:09,3897.65625,18133.59375,40631.25,44664.498464616205
2026-06-10,00:01:11,3898.4375,18132.03125,40639.84375,44671.75027035315
2026-06-10,00:01:13,3899.2187500000005,18131.25,40642.1875,44673.63359083306
2026-06-10,00:01:15,3900.0,18132.03125,40636.71875,44669.04373296543
2026-06-10,00:01:17,3900.0,18131.25,40642.1875,44673.70178693116
2026-06-10,00:01:20,3900.0,18132.03125,40639.0625,44671.17592060772
2026-06-10,00:01:22,3900.0,18132.8125,40636.71875,44669.36086319971
2026-06-10,00:01:24,3898.4375,18132.03125,40639.84375,44671.75027035315
2026-06-10,00:01:26,3900.0,18135.15625,40642.1875,44675.28731857323
2026-06-10,00:01:28,3900.0,18131.25,40632.03125,44664.46227218544
2026-06-10,00:01:30,3900.0,18132.03125,40639.0625,44671.17592060772
2026-06-10,00:01:32,3900.7812500000005,18131.25,40639.0625,44670.92703091976
2026-06-10,00:01:35,3901.5625,18133.59375,40635.15625,44668.393027882244
2026-06-10,00:01:37,3903.1250000000005,18132.8125,40635.9375,44668.923094582075
2026-06-10,00:01:39,3903.1250000000005,18131.25,40639.84375,44671.84248889382
2026-06-10,00:01:41,3902.34375,18132.8125,40635.9375,44668.85483653265
2026-06-10,00:01:43,3902.34375,18131.25,40640.625,44672.48497337359
2026-06-10,00:01:45,3903.90625,18132.03125,40642.96875,44675.070789795536
2026-06-10,00:01:47,3903.1250000000005,18132.8125,40632.8125,44666.08025768477
2026-06-10,00:01:50,3901.5625,18131.25,40639.0625,44670.9952584763
2026-06-10,00:01:52,3898.4375,18135.15625,40639.84375,44673.01878290446
2026-06-10,00:01:54,3897.65625,18131.25,40634.375,44666.38985239672
2026-06-10,00:01:56,3898.4375,18131.25,40639.84375,44671.433170744815
2026-06-10,00:01:58,3900.0,18132.8125,40639.0625,44671.49303570525
2026-06-10,00:02:00,3899.2187500000005,18132.8125,40631.25,44664.31766615278
2026-06-10,00:02:02,3900.0,18133.59375,40637.5,44670.38872161333
2026-06-10,00:02:04,3899.2187500000005,18131.25,40639.0625,44670.79061648403
2026-06-10,00:02:07,3899.2187500000005,18133.59375,40633.59375,44666.76695475541
2026-06-10,00:02:09,3900.0,18133.59375,40639.84375,44672.52088604865
2026-06-10,00:02:11,3899.2187500000005,18133.59375,40637.5,44670.320520457324
2026-06-10,00:02:13,3899.2187500000005,18131.25,40637.5,44669.36914343935
2026-06-10,00:02:15,3900.0,18133.59375,40638.28125,44671.09944073619
2026-06-10,00:02:17,3900.0,18132.8125,40642.1875,44674.335965353894
2026-06-10,00:02:19,3898.4375,18131.25,40636.71875,44668.59022031597
2026-06-10,00:02:22,3897.65625,18133.59375,40639.0625,44671.605605933946
2026-06-10,00:02:24,3899.2187500000005,18134.375,40636.71875,44669.92695614778
2026-06-10,00:02:26,3900.0,18133.59375,40632.03125,44665.413753720175
2026-06-10,00:02:28,3898.4375,18132.8125,40636.71875,44669.2244713087
2026-06-10,00:02:30,3900.7812500000005,18134.375,40638.28125,44671.48479684863
2026-06-10,00:02:32,3899.2187500000005,18132.8125,40635.15625,44667.8712217453
2026-06-10,00:02:34,3899.2187500000005,18132.8125,40636.71875,44669.29266047437
2026-06-10,00:02:37,3899.2187500000005,18132.8125,40638.28125,44670.714108626125
2026-06-10,00:02:39,3899.2187500000005,18135.15625,40632.8125,44666.690617645065
2026-06-10,00:02:41,3899.2187500000005,18134.375,40637.5,44670.63766895405
2026-06-10,00:02:43,3898.4375,18133.59375,40637.5,44670.252332860684
2026-06-10,00:02:45,3898.4375,18133.59375,40631.25,44664.56664733181
2026-06-10,00:02:47,3899.2187500000005,18132.03125,40638.28125,44670.396987998996
2026-06-10,00:02:49,3897.65625,18133.59375,40635.9375,44668.76272113556
2026-06-10,00:02:51,3898.4375,18132.8125,40634.375,44667.09231349392
