Date,Time,Bx (nT),By (nT),Bz (nT),Total (nT)
2026-06-04,00:00:00,3873.4375,17923.4375,40600.78125,44549.70895520154
2026-06-04,00:00:02,3874.2187500000005,17934.375,40601.5625,44554.89036014883
2026-06-04,00:00:04,3874.2187500000005,17931.25,40597.65625,44550.072844817165
2026-06-04,00:00:06,3875.0,17926.5625,40598.4375,44548.96626755567
2026-06-04,00:00:08,3874.2187500000005,17928.90625,40597.65625,44549.12954522574
2026-06-04,00:00:10,3874.2187500000005,17932.8125,40596.09375,44549.277916053776
2026-06-04,00:00:12,3873.4375,17932.8125,40601.5625,44554.193513831764
2026-06-04,00:00:14,3874.2187500000005,17933.59375,40600.0,44553.15202892934
2026-06-04,00:00:16,3874.2187500000005,17934.375,40593.75,44547.77117461632
2026-06-04,00:00:18,3874.2187500000005,17932.03125,40599.21875,44551.81117288252
2026-06-04,00:00:20,3873.4375,17921.875,40596.09375,44544.80833206963
2026-06-04,00:00:22,3872.65625,17924.21875,40592.1875,44542.1235491043
2026-06-04,00:00:24,3871.8750000000005,17925.0,40597.65625,44547.35383845812
2026-06-04,00:00:26,3873.4375,17927.34375,40600.78125,44551.28067864516
2026-06-04,00:00:28,3873.4375,17929.6875,40594.53125,44546.52825216898
2026-06-04,00:00:30,3874.2187500000005,17923.4375,40602.34375,44551.20088990219
2026-06-04,00:00:32,3874.2187500000005,17924.21875,40602.34375,44551.51520110026
2026-06-04,00:00:34,3873.4375,17923.4375,40592.1875,44541.87710366469
2026-06-04,00:00:36,3872.65625,17929.6875,40603.90625,44555.00379348103
2026-06-04,00:00:38,3872.65625,17930.46875,40599.21875,44551.04644265657
2026-06-04,00:00:40,3872.65625,17928.125,40596.875,44547.96731851986
2026-06-04,00:00:42,3872.65625,17928.125,40597.65625,44548.67927828448
2026-06-04,00:00:44,3874.2187500000005,17933.59375,40600.0,44553.15202892934
2026-06-04,00:00:46,3874.2187500000005,17929.6875,40597.65625,44549.44396694163
2026-06-04,00:00:48,3873.4375,17935.15625,40600.78125,44554.42498662363
2026-06-04,00:00:50,3872.65625,17935.9375,40600.78125,44554.67156814111
2026-06-04,00:00:52,3873.4375,17919.53125,40594.53125,44542.441397989845
2026-06-04,00:00:54,3874.2187500000005,17934.375,40602.34375,44555.602291481155
2026-06-04,00:00:56,3874.2187500000005,17935.15625,40600.0,44553.78099145757
2026-06-04,00:00:58,3874.2187500000005,17939.0625,40599.21875,44554.64170445218
2026-06-04,00:01:00,3874.2187500000005,17934.375,40600.78125,44554.17843113963
2026-06-04,00:01:02,3874.2187500000005,17936.71875,40600.78125,44555.12191151321
2026-06-04,00:01:04,3873.4375,17936.71875,40591.40625,44546.51118702279
2026-06-04,00:01:06,3874.2187500000005,17930.46875,40603.90625,44555.454023905615
2026-06-04,00:01:08,3873.4375,17931.25,40603.125,44554.988546677145
2026-06-04,00:01:10,3875.0,17932.8125,40593.75,44547.2101059388
2026-06-04,00:01:12,3875.0,17928.125,40603.90625,44554.57881940322
2026-06-04,00:01:14,3874.2187500000005,17931.25,40599.21875,44551.496726773425
2026-06-04,00:01:16,3874.2187500000005,17932.8125,40596.09375,44549.277916053776
2026-06-04,00:01:18,3875.0,17938.28125,40597.65625,44552.97130604496
2026-06-04,00:01:20,3874.2187500000005,17930.46875,40598.4375,44550.47034498047
2026-06-04,00:01:22,3873.4375,17941.40625,40600.0,44556.229376978765
2026-06-04,00:01:24,3873.4375,17932.8125,40599.21875,44552.057700367935
2026-06-04,00:01:26,3874.2187500000005,17931.25,40601.5625,44553.63256712922
2026-06-04,00:01:28,3874.2187500000005,17933.59375,40599.21875,44552.4400995416
2026-06-04,00:01:30,3874.2187500000005,17940.625,40602.34375,44558.1183883099
2026-06-04,00:01:32,3874.2187500000005,17940.625,40600.78125,44556.69460837314
2026-06-04,00:01:34,3875.0,17935.15625,40596.09375,44550.28936461247
2026-06-04,00:01:36,3872.65625,17937.5,40600.78125,44555.300591411295
2026-06-04,00:01:38,3873.4375,17933.59375,40600.0,44553.08410039024
2026-06-04,00:01:40,3873.4375,17931.25,40600.0,44552.14074125851
2026-06-04,00:01:42,3872.65625,17933.59375,40597.65625,44550.880397741494
2026-06-04,00:01:44,3871.8750000000005,17935.9375,40601.5625,44555.315591531136
2026-06-04,00:01:46,3872.65625,17932.8125,40596.09375,44549.14206075813
2026-06-04,00:01:48,3873.4375,17932.8125,40598.4375,44551.34576719281
2026-06-04,00:01:50,3873.4375,17930.46875,40601.5625,44553.250219288595
2026-06-04,00:01:52,3872.65625,17931.25,40598.4375,44550.64893393328
2026-06-04,00:01:54,3873.4375,17942.96875,40600.78125,44557.57044252115
2026-06-04,00:01:56,3874.2187500000005,17942.1875,40601.5625,44558.03564621553
2026-06-04,00:01:58,3872.65625,17935.9375,40599.21875,44553.24773285245
2026-06-04,00:02:00,3872.65625,17934.375,40603.125,44556.17839129512
2026-06-04,00:02:02,3873.4375,17934.375,40603.90625,44556.9582384819
2026-06-04,00:02:04,3871.8750000000005,17933.59375,40600.78125,44553.660219066354
2026-06-04,00:02:06,3873.4375,17929.6875,40601.5625,44552.93581073495
2026-06-04,00:02:08,3872.65625,17934.375,40603.125,44556.17839129512
2026-06-04,00:02:10,3871.09375,17933.59375,40597.65625,44550.744602133105
2026-06-04,00:02:12,3871.8750000000005,17935.15625,40600.0,44553.57724950421
2026-06-04,00:02:14,3872.65625,17929.6875,40600.78125,44552.15593423815
2026-06-04,00:02:16,3872.65625,17933.59375,40596.09375,44549.45655088839
2026-06-04,00:02:18,3871.8750000000005,17927.34375,40601.5625,44551.85683434188
2026-06-04,00:02:20,3873.4375,17927.34375,40603.125,44553.41661155399
2026-06-04,00:02:22,3872.65625,17928.90625,40596.09375,44547.56978232081
2026-06-04,00:02:25,3873.4375,17928.90625,40602.34375,44553.3333812506
2026-06-04,00:02:26,3873.4375,17933.59375,40601.5625,44554.5079683061
2026-06-04,00:02:28,3873.4375,17929.6875,40599.21875,44550.799936975476
2026-06-04,00:02:31,3874.2187500000005,17934.375,40604.6875,44557.73809941583
2026-06-04,00:02:33,3874.2187500000005,17931.25,40608.59375,44560.04021360271
2026-06-04,00:02:35,3873.4375,17933.59375,40603.90625,44556.6437876018
2026-06-04,00:02:37,3873.4375,17933.59375,40607.03125,44559.491579178975
2026-06-04,00:02:39,3876.5625,17935.9375,40603.90625,44557.858942941835
2026-06-04,00:02:41,3873.4375,17937.5,40601.5625,44556.08041286635
2026-06-04,00:02:43,3875.0,17935.15625,40602.34375,44555.98470132916
2026-06-04,00:02:45,3875.0,17933.59375,40599.21875,44552.5080427622
2026-06-04,00:02:47,3874.2187500000005,17929.6875,40596.875,44548.732019397954
2026-06-04,00:02:49,3874.2187500000005,17931.25,40607.03125,44558.61627591041
2026-06-04,00:02:51,3873.4375,17928.90625,40602.34375,44553.3333812506
2026-06-04,00:02:53,3874.2187500000005,17932.8125,40601.5625,44554.26144067943
2026-06-04,00:02:55,3875.0,17932.8125,40600.0,44552.90550749924
2026-06-04,00:02:57,3874.2187500000005,17933.59375,40607.03125,44559.559497950235
2026-06-04,00:02:59,3874.2187500000005,17935.9375,40602.34375,44556.23124681801
2026-06-04,00:03:01,3874.2187500000005,17930.46875,40603.90625,44555.454023905615
2026-06-04,00:03:03,3873.4375,17936.71875,40602.34375,44556.47781833941
2026-06-04,00:03:05,3874.2187500000005,17934.375,40601.5625,44554.89036014883
