Date,Time,Bx (nT),By (nT),Bz (nT),Total (nT)
2026-06-05,00:00:01,3874.2187500000005,17978.125,40518.75,44497.097107575195
2026-06-05,00:00:03,3872.65625,17976.5625,40516.40625,44494.195589561
2026-06-05,00:00:05,3874.2187500000005,17975.78125,40516.40625,44494.015978395815
2026-06-05,00:00:07,3874.2187500000005,17977.34375,40516.40625,44494.64725833383
2026-06-05,00:00:09,3875.0,17974.21875,40511.71875,44489.184312054465
2026-06-05,00:00:11,3875.0,17976.5625,40518.75,44496.53386364949
2026-06-05,00:00:13,3875.0,17976.5625,40519.53125,44497.245274692374
2026-06-05,00:00:15,3874.2187500000005,17978.125,40509.375,44488.56046591193
2026-06-05,00:00:17,3874.2187500000005,17978.125,40519.53125,44497.808509613176
2026-06-05,00:00:19,3875.0,17977.34375,40517.1875,44495.42668877129
2026-06-05,00:00:21,3875.7812500000005,17978.125,40512.5,44491.54206209846
2026-06-05,00:00:23,3874.2187500000005,17977.34375,40520.3125,44498.2042820401
2026-06-05,00:00:25,3874.2187500000005,17975.78125,40518.75,44496.150215869275
2026-06-05,00:00:27,3874.2187500000005,17975.0,40511.71875,44489.43191367983
2026-06-05,00:00:29,3875.7812500000005,17975.0,40515.625,44493.12502441784
2026-06-05,00:00:31,3876.5625,17970.3125,40516.40625,44492.01100848445
2026-06-05,00:00:33,3875.7812500000005,17975.0,40508.59375,44486.72243378231
2026-06-05,00:00:35,3875.7812500000005,17974.21875,40519.53125,44496.36651110324
2026-06-05,00:00:37,3875.7812500000005,17972.65625,40516.40625,44492.889638610286
2026-06-05,00:00:39,3876.5625,17969.53125,40513.28125,44488.84970195042
2026-06-05,00:00:41,3875.7812500000005,17973.4375,40517.1875,44493.916649070285
2026-06-05,00:00:43,3876.5625,17975.78125,40517.96875,44495.642932653915
2026-06-05,00:00:45,3875.0,17978.125,40509.375,44488.628506689776
2026-06-05,00:00:47,3875.7812500000005,17973.4375,40515.625,44492.49380519014
2026-06-05,00:00:49,3875.7812500000005,17975.0,40514.0625,44491.70221009484
2026-06-05,00:00:51,3875.7812500000005,17975.0,40510.15625,44488.14521529601
2026-06-05,00:00:53,3876.5625,17974.21875,40518.75,44495.72314337365
2026-06-05,00:00:55,3875.7812500000005,17975.0,40512.5,44490.2794051448
2026-06-05,00:00:57,3876.5625,17972.65625,40511.71875,44488.689186985175
2026-06-05,00:00:59,3875.7812500000005,17975.0,40517.1875,44494.547848112896
2026-06-05,00:01:01,3875.0,17972.65625,40520.3125,44496.37876028026
2026-06-05,00:01:03,3875.0,17972.65625,40511.71875,44488.553064353146
2026-06-05,00:01:05,3875.7812500000005,17972.65625,40517.1875,44493.601066767704
2026-06-05,00:01:07,3875.0,17973.4375,40516.40625,44493.137178462086
2026-06-05,00:01:09,3875.0,17974.21875,40512.5,44489.89571714966
2026-06-05,00:01:11,3875.0,17974.21875,40519.53125,44496.298468440924
2026-06-05,00:01:13,3875.0,17977.34375,40521.09375,44498.98371875422
2026-06-05,00:01:15,3875.7812500000005,17977.34375,40515.625,44494.071939350986
2026-06-05,00:01:17,3874.2187500000005,17974.21875,40523.4375,44499.78761086517
2026-06-05,00:01:19,3874.2187500000005,17975.0,40518.75,44495.83460825689
2026-06-05,00:01:21,3875.0,17974.21875,40511.71875,44489.184312054465
2026-06-05,00:01:23,3874.2187500000005,17971.875,40518.75,44494.572292595156
2026-06-05,00:01:25,3875.0,17968.75,40522.65625,44496.93552502424
2026-06-05,00:01:27,3875.7812500000005,17970.3125,40514.0625,44489.808629611056
2026-06-05,00:01:29,3875.0,17969.53125,40521.875,44496.53954927677
2026-06-05,00:01:31,3875.0,17971.875,40518.75,44494.640324179774
2026-06-05,00:01:33,3875.0,17971.875,40511.71875,44488.23745772276
2026-06-05,00:01:35,3875.7812500000005,17970.3125,40520.3125,44495.50018533519
2026-06-05,00:01:37,3875.0,17972.65625,40517.96875,44494.24445146407
2026-06-05,00:01:39,3875.0,17971.875,40514.0625,44490.37172545911
2026-06-05,00:01:41,3875.0,17972.65625,40519.53125,44495.66732166617
2026-06-05,00:01:43,3875.7812500000005,17970.3125,40515.625,44491.231504490104
2026-06-05,00:01:45,3874.2187500000005,17971.09375,40514.84375,44490.69954025285
2026-06-05,00:01:47,3875.0,17971.875,40514.0625,44490.37172545911
2026-06-05,00:01:49,3874.2187500000005,17968.75,40518.75,44493.31016060562
2026-06-05,00:01:51,3875.0,17971.09375,40510.9375,44487.21043963305
2026-06-05,00:01:53,3875.0,17971.875,40515.625,44491.79458233001
2026-06-05,00:01:55,3875.0,17995.3125,40517.96875,44503.400865536474
2026-06-05,00:01:57,3875.0,17992.96875,40509.375,44494.62902788495
2026-06-05,00:01:59,3876.5625,17992.1875,40519.53125,44503.69603270372
2026-06-05,00:02:01,3875.7812500000005,17990.625,40517.96875,44501.573677954955
2026-06-05,00:02:03,3875.7812500000005,17997.65625,40516.40625,44502.994126306316
2026-06-05,00:02:05,3875.0,17999.21875,40521.875,44508.53686795351
2026-06-05,00:02:07,3874.2187500000005,17995.3125,40525.0,44509.734529600464
2026-06-05,00:02:09,3874.2187500000005,17996.875,40516.40625,44502.54213079873
2026-06-05,00:02:11,3874.2187500000005,17998.4375,40521.09375,44507.44164811708
2026-06-05,00:02:13,3872.65625,17996.875,40521.09375,44506.67382418706
2026-06-05,00:02:15,3874.2187500000005,17997.65625,40519.53125,44505.70316415349
2026-06-05,00:02:17,3874.2187500000005,17997.65625,40525.0,44510.68216075795
2026-06-05,00:02:19,3875.0,17998.4375,40519.53125,44506.08711357507
2026-06-05,00:02:21,3874.2187500000005,17996.875,40514.84375,44501.11959013381
2026-06-05,00:02:23,3873.4375,17996.875,40517.1875,44503.18539994848
2026-06-05,00:02:25,3874.2187500000005,17998.4375,40519.53125,44506.01909948793
2026-06-05,00:02:27,3874.2187500000005,17999.21875,40514.84375,44502.06748702938
2026-06-05,00:02:29,3874.2187500000005,17998.4375,40517.1875,44503.88529414498
2026-06-05,00:02:31,3874.2187500000005,17996.875,40523.4375,44508.94367994912
2026-06-05,00:02:33,3875.0,17998.4375,40512.5,44499.68577070411
2026-06-05,00:02:35,3874.2187500000005,17996.09375,40522.65625,44507.9164951282
2026-06-05,00:02:37,3874.2187500000005,17997.65625,40521.09375,44507.12572288065
2026-06-05,00:02:39,3874.2187500000005,17996.875,40510.9375,44497.56327954805
2026-06-05,00:02:41,3874.2187500000005,18000.0,40516.40625,44503.80597587009
2026-06-05,00:02:43,3874.2187500000005,17968.75,40520.3125,44494.73308811963
2026-06-05,00:02:45,3874.2187500000005,17960.15625,40518.75,44489.840244821804
2026-06-05,00:02:47,3874.2187500000005,17967.96875,40519.53125,44493.70612394021
2026-06-05,00:02:49,3875.7812500000005,17971.875,40521.09375,44496.84269709218
2026-06-05,00:02:51,3872.65625,17985.9375,40515.625,44497.27276277947
2026-06-05,00:02:53,3874.2187500000005,17990.625,40522.65625,44505.70557096181
2026-06-05,00:02:55,3874.2187500000005,17997.65625,40524.21875,44509.97086849043
2026-06-05,00:02:57,3874.2187500000005,17998.4375,40517.96875,44504.596560245714
2026-06-05,00:02:59,3875.0,18001.5625,40520.3125,44508.06221954695
2026-06-05,00:03:01,3874.2187500000005,17997.65625,40519.53125,44505.70316415349
2026-06-05,00:03:03,3874.2187500000005,17994.53125,40517.96875,44503.01694779866
