Date,Time,Bx (nT),By (nT),Bz (nT),Total (nT)
2026-06-09,00:00:01,3921.09375,18121.875,40564.0625,44600.678203541036
2026-06-09,00:00:03,3922.65625,18123.4375,40574.21875,44610.68757646447
2026-06-09,00:00:06,3922.65625,18122.65625,40572.65625,44608.94906621307
2026-06-09,00:00:08,3924.2187499999995,18120.3125,40571.09375,44606.71323878052
2026-06-09,00:00:10,3921.8750000000005,18119.53125,40571.875,44606.90033224654
2026-06-09,00:00:12,3923.4375,18121.09375,40571.875,44607.672451365586
2026-06-09,00:00:14,3921.8750000000005,18121.875,40566.40625,44602.878528983856
2026-06-09,00:00:16,3922.65625,18121.875,40571.09375,44607.21055661941
2026-06-09,00:00:18,3922.65625,18121.875,40570.3125,44606.49999628917
2026-06-09,00:00:20,3921.09375,18121.09375,40564.84375,44601.07132518783
2026-06-09,00:00:23,3921.8750000000005,18121.09375,40573.4375,44608.95619467374
2026-06-09,00:00:25,3922.65625,18122.65625,40571.875,44608.23850621041
2026-06-09,00:00:27,3921.8750000000005,18122.65625,40567.1875,44603.90649630866
2026-06-09,00:00:29,3922.65625,18123.4375,40576.5625,44612.81926967266
2026-06-09,00:00:31,3921.8750000000005,18122.65625,40575.0,44611.01207181125
2026-06-09,00:00:33,3921.8750000000005,18120.3125,40567.96875,44603.66483949786
2026-06-09,00:00:35,3923.4375,18122.65625,40574.21875,44610.43889657354
2026-06-09,00:00:37,3922.65625,18122.65625,40570.3125,44606.81739329745
2026-06-09,00:00:39,3921.8750000000005,18121.09375,40564.84375,44601.14001540575
2026-06-09,00:00:42,3921.8750000000005,18125.0,40571.09375,44608.41150037641
2026-06-09,00:00:44,3921.8750000000005,18123.4375,40569.53125,44606.35555811254
2026-06-09,00:00:46,3922.65625,18121.875,40564.84375,44601.52614018048
2026-06-09,00:00:48,3923.4375,18122.65625,40569.53125,44606.175550217224
2026-06-09,00:00:50,3922.65625,18122.65625,40569.53125,44606.10684038739
2026-06-09,00:00:52,3922.65625,18124.21875,40562.5,44600.346900035605
2026-06-09,00:00:54,3922.65625,18122.65625,40567.96875,44604.68574166065
2026-06-09,00:00:56,3921.09375,18123.4375,40568.75,44605.57632824841
2026-06-09,00:00:58,3923.4375,18126.5625,40560.9375,44599.94709370986
2026-06-09,00:01:01,3923.4375,18127.34375,40564.84375,44603.817120387626
2026-06-09,00:01:03,3922.65625,18125.0,40564.0625,44602.08541715926
2026-06-09,00:01:05,3924.2187499999995,18125.0,40559.375,44597.95979849837
2026-06-09,00:01:07,3922.65625,18123.4375,40562.5,44600.02942960991
2026-06-09,00:01:09,3920.3125,18122.65625,40559.375,44596.66377705787
